"INDICATOR","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"EXPGDP_TOT","GERD as a percentage of GDP","ECU","Ecuador","2006","2006",0.12863,,
"EXPGDP_TOT","GERD as a percentage of GDP","ECU","Ecuador","2007","2007",0.13194,,
"EXPGDP_TOT","GERD as a percentage of GDP","ECU","Ecuador","2008","2008",0.22779,,
"EXPGDP_TOT","GERD as a percentage of GDP","ECU","Ecuador","2009","2009",0.39463,,
"EXPGDP_TOT","GERD as a percentage of GDP","ECU","Ecuador","2010","2010",0.40297,,
"EXPGDP_TOT","GERD as a percentage of GDP","ECU","Ecuador","2011","2011",0.33991,,
"EXPGDP_TOT","GERD as a percentage of GDP","ECU","Ecuador","2012","2012",0.33236,,
"EXPGDP_TOT","GERD as a percentage of GDP","ECU","Ecuador","2013","2013",0.3799,,
"EXPGDP_TOT","GERD as a percentage of GDP","ECU","Ecuador","2014","2014",0.44266,,
"EXPGDP_TOT","GERD as a percentage of GDP","EGY","Egypt","1996","1996",0.2126,,
"EXPGDP_TOT","GERD as a percentage of GDP","EGY","Egypt","1997","1997",0.19756,,
"EXPGDP_TOT","GERD as a percentage of GDP","EGY","Egypt","1998","1998",0.1991,,
"EXPGDP_TOT","GERD as a percentage of GDP","EGY","Egypt","1999","1999",0.18651,,
"EXPGDP_TOT","GERD as a percentage of GDP","EGY","Egypt","2000","2000",0.19247,,
"EXPGDP_TOT","GERD as a percentage of GDP","EGY","Egypt","2004","2004",0.26994,,
"EXPGDP_TOT","GERD as a percentage of GDP","EGY","Egypt","2005","2005",0.24141,,
"EXPGDP_TOT","GERD as a percentage of GDP","EGY","Egypt","2006","2006",0.25903,,
"EXPGDP_TOT","GERD as a percentage of GDP","EGY","Egypt","2007","2007",0.2551,,
"EXPGDP_TOT","GERD as a percentage of GDP","EGY","Egypt","2008","2008",0.27024,,
"EXPGDP_TOT","GERD as a percentage of GDP","EGY","Egypt","2009","2009",0.43312,,
"EXPGDP_TOT","GERD as a percentage of GDP","EGY","Egypt","2010","2010",0.43345,,
"EXPGDP_TOT","GERD as a percentage of GDP","EGY","Egypt","2011","2011",0.53154,,
"EXPGDP_TOT","GERD as a percentage of GDP","EGY","Egypt","2012","2012",0.50899,,
"EXPGDP_TOT","GERD as a percentage of GDP","EGY","Egypt","2013","2013",0.63895,,
"EXPGDP_TOT","GERD as a percentage of GDP","EGY","Egypt","2014","2014",0.63649,,
"EXPGDP_TOT","GERD as a percentage of GDP","EGY","Egypt","2015","2015",0.71858,,
"EXPGDP_TOT","GERD as a percentage of GDP","EGY","Egypt","2016","2016",0.70848,,
"EXPGDP_TOT","GERD as a percentage of GDP","EGY","Egypt","2017","2017",0.64486,,
"EXPGDP_TOT","GERD as a percentage of GDP","EGY","Egypt","2018","2018",0.68839,,
"EXPGDP_TOT","GERD as a percentage of GDP","EGY","Egypt","2019","2019",0.79617,,
"EXPGDP_TOT","GERD as a percentage of GDP","EGY","Egypt","2020","2020",0.91564,,
"EXPGDP_TOT","GERD as a percentage of GDP","EGY","Egypt","2021","2021",0.91175,,
"EXPGDP_TOT","GERD as a percentage of GDP","SLV","El Salvador","1998","1998",0.08818,,
"EXPGDP_TOT","GERD as a percentage of GDP","SLV","El Salvador","2007","2007",0.1056,,
"EXPGDP_TOT","GERD as a percentage of GDP","SLV","El Salvador","2008","2008",0.13399,,
"EXPGDP_TOT","GERD as a percentage of GDP","SLV","El Salvador","2009","2009",0.0909,,
"EXPGDP_TOT","GERD as a percentage of GDP","SLV","El Salvador","2010","2010",0.07806,,
"EXPGDP_TOT","GERD as a percentage of GDP","SLV","El Salvador","2011","2011",0.0355,,
"EXPGDP_TOT","GERD as a percentage of GDP","SLV","El Salvador","2012","2012",0.03397,,
"EXPGDP_TOT","GERD as a percentage of GDP","SLV","El Salvador","2013","2013",0.06387,,
"EXPGDP_TOT","GERD as a percentage of GDP","SLV","El Salvador","2014","2014",0.09377,,
"EXPGDP_TOT","GERD as a percentage of GDP","SLV","El Salvador","2015","2015",0.14348,,
"EXPGDP_TOT","GERD as a percentage of GDP","SLV","El Salvador","2016","2016",0.14493,,
"EXPGDP_TOT","GERD as a percentage of GDP","SLV","El Salvador","2017","2017",0.18078,,
"EXPGDP_TOT","GERD as a percentage of GDP","SLV","El Salvador","2018","2018",0.16531,,
"EXPGDP_TOT","GERD as a percentage of GDP","SLV","El Salvador","2019","2019",0.17477,,
"EXPGDP_TOT","GERD as a percentage of GDP","SLV","El Salvador","2020","2020",0.16286,,
"EXPGDP_TOT","GERD as a percentage of GDP","EST","Estonia","1998","1998",0.56501,,
"EXPGDP_TOT","GERD as a percentage of GDP","EST","Estonia","1999","1999",0.67708,,
"EXPGDP_TOT","GERD as a percentage of GDP","EST","Estonia","2000","2000",0.6,,
"EXPGDP_TOT","GERD as a percentage of GDP","EST","Estonia","2001","2001",0.69839,,
"EXPGDP_TOT","GERD as a percentage of GDP","EST","Estonia","2002","2002",0.71203,,
"EXPGDP_TOT","GERD as a percentage of GDP","EST","Estonia","2003","2003",0.76465,,
"EXPGDP_TOT","GERD as a percentage of GDP","EST","Estonia","2004","2004",0.84584,,
"EXPGDP_TOT","GERD as a percentage of GDP","EST","Estonia","2005","2005",0.91705,,
"EXPGDP_TOT","GERD as a percentage of GDP","EST","Estonia","2006","2006",1.11277,,
"EXPGDP_TOT","GERD as a percentage of GDP","EST","Estonia","2007","2007",1.05874,,
"EXPGDP_TOT","GERD as a percentage of GDP","EST","Estonia","2008","2008",1.25188,,
"EXPGDP_TOT","GERD as a percentage of GDP","EST","Estonia","2009","2009",1.39679,,
"EXPGDP_TOT","GERD as a percentage of GDP","EST","Estonia","2010","2010",1.57899,,
"EXPGDP_TOT","GERD as a percentage of GDP","EST","Estonia","2011","2011",2.30522,,
"EXPGDP_TOT","GERD as a percentage of GDP","EST","Estonia","2012","2012",2.12481,,
"EXPGDP_TOT","GERD as a percentage of GDP","EST","Estonia","2013","2013",1.72412,,
"EXPGDP_TOT","GERD as a percentage of GDP","EST","Estonia","2014","2014",1.43023,,
"EXPGDP_TOT","GERD as a percentage of GDP","EST","Estonia","2015","2015",1.46777,,
"EXPGDP_TOT","GERD as a percentage of GDP","EST","Estonia","2016","2016",1.24306,,
"EXPGDP_TOT","GERD as a percentage of GDP","EST","Estonia","2017","2017",1.27685,,
"EXPGDP_TOT","GERD as a percentage of GDP","EST","Estonia","2018","2018",1.40999,,
"EXPGDP_TOT","GERD as a percentage of GDP","EST","Estonia","2019","2019",1.63146,,
"EXPGDP_TOT","GERD as a percentage of GDP","EST","Estonia","2020","2020",1.75092,,
"EXPGDP_TOT","GERD as a percentage of GDP","EST","Estonia","2021","2021",1.75215,,
"EXPGDP_TOT","GERD as a percentage of GDP","FRO","Faeroe Islands","2003","2003",0.85253,,
"EXPGDP_TOT","GERD as a percentage of GDP","GMB","Gambia","2008","2008",0.01261,,
"EXPGDP_TOT","GERD as a percentage of GDP","GMB","Gambia","2009","2009",0.01086,,
"EXPGDP_TOT","GERD as a percentage of GDP","GMB","Gambia","2011","2011",0.0848,,
"EXPGDP_TOT","GERD as a percentage of GDP","GMB","Gambia","2018","2018",0.06933,,
"EXPGDP_TOT","GERD as a percentage of GDP","GEO","Georgia","1996","1996",0.33088,,
"EXPGDP_TOT","GERD as a percentage of GDP","GEO","Georgia","1997","1997",0.3424,,
"EXPGDP_TOT","GERD as a percentage of GDP","GEO","Georgia","1998","1998",0.35384,,
"EXPGDP_TOT","GERD as a percentage of GDP","GEO","Georgia","1999","1999",0.28769,,
"EXPGDP_TOT","GERD as a percentage of GDP","GEO","Georgia","2000","2000",0.2153,,
"EXPGDP_TOT","GERD as a percentage of GDP","GEO","Georgia","2001","2001",0.23848,,
"EXPGDP_TOT","GERD as a percentage of GDP","GEO","Georgia","2002","2002",0.18574,,
"EXPGDP_TOT","GERD as a percentage of GDP","GEO","Georgia","2003","2003",0.2176,,
"EXPGDP_TOT","GERD as a percentage of GDP","GEO","Georgia","2004","2004",0.2442,,
"EXPGDP_TOT","GERD as a percentage of GDP","GEO","Georgia","2005","2005",0.17658,,
"EXPGDP_TOT","GERD as a percentage of GDP","GEO","Georgia","2013","2013",0.07856,,
"EXPGDP_TOT","GERD as a percentage of GDP","GEO","Georgia","2014","2014",0.17318,,
"EXPGDP_TOT","GERD as a percentage of GDP","GEO","Georgia","2015","2015",0.29928,,
"EXPGDP_TOT","GERD as a percentage of GDP","GEO","Georgia","2016","2016",0.28586,,
"EXPGDP_TOT","GERD as a percentage of GDP","GEO","Georgia","2017","2017",0.27023,,
"EXPGDP_TOT","GERD as a percentage of GDP","GEO","Georgia","2018","2018",0.28052,,
"EXPGDP_TOT","GERD as a percentage of GDP","GEO","Georgia","2019","2019",0.28468,,
"EXPGDP_TOT","GERD as a percentage of GDP","GEO","Georgia","2020","2020",0.3008,,
"EXPGDP_TOT","GERD as a percentage of GDP","GEO","Georgia","2021","2021",0.25174,,
"EXPGDP_TOT","GERD as a percentage of GDP","GHA","Ghana","2007","2007",0.23157,,
"EXPGDP_TOT","GERD as a percentage of GDP","GHA","Ghana","2010","2010",0.37655,,
"EXPGDP_TOT","GERD as a percentage of GDP","GTM","Guatemala","2005","2005",0.03556,,
"EXPGDP_TOT","GERD as a percentage of GDP","GTM","Guatemala","2006","2006",0.0501,,
"EXPGDP_TOT","GERD as a percentage of GDP","GTM","Guatemala","2007","2007",0.06782,,
"EXPGDP_TOT","GERD as a percentage of GDP","GTM","Guatemala","2008","2008",0.0629,,
"EXPGDP_TOT","GERD as a percentage of GDP","GTM","Guatemala","2009","2009",0.0562,,
"EXPGDP_TOT","GERD as a percentage of GDP","GTM","Guatemala","2010","2010",0.04421,,
"EXPGDP_TOT","GERD as a percentage of GDP","GTM","Guatemala","2011","2011",0.04894,,
"EXPGDP_TOT","GERD as a percentage of GDP","GTM","Guatemala","2012","2012",0.04543,,
"EXPGDP_TOT","GERD as a percentage of GDP","GTM","Guatemala","2013","2013",0.03916,,
"EXPGDP_TOT","GERD as a percentage of GDP","GTM","Guatemala","2014","2014",0.02949,,
"EXPGDP_TOT","GERD as a percentage of GDP","GTM","Guatemala","2015","2015",0.03064,,
"EXPGDP_TOT","GERD as a percentage of GDP","GTM","Guatemala","2016","2016",0.02311,,
"EXPGDP_TOT","GERD as a percentage of GDP","GTM","Guatemala","2017","2017",0.02955,,
"EXPGDP_TOT","GERD as a percentage of GDP","GTM","Guatemala","2018","2018",0.02938,,
"EXPGDP_TOT","GERD as a percentage of GDP","GTM","Guatemala","2019","2019",0.02642,,
"EXPGDP_TOT","GERD as a percentage of GDP","GTM","Guatemala","2020","2020",0.04888,,
"EXPGDP_TOT","GERD as a percentage of GDP","GTM","Guatemala","2021","2021",0.05863,,
"EXPGDP_TOT","GERD as a percentage of GDP","HND","Honduras","2000","2000",0.04453,,
"EXPGDP_TOT","GERD as a percentage of GDP","HND","Honduras","2001","2001",0.03834,,
"EXPGDP_TOT","GERD as a percentage of GDP","HND","Honduras","2002","2002",0.04181,,
"EXPGDP_TOT","GERD as a percentage of GDP","HND","Honduras","2003","2003",0.04215,,
"EXPGDP_TOT","GERD as a percentage of GDP","HND","Honduras","2004","2004",0.04155,,
"EXPGDP_TOT","GERD as a percentage of GDP","HND","Honduras","2015","2015",0.01497,,
"EXPGDP_TOT","GERD as a percentage of GDP","HND","Honduras","2017","2017",0.03994,,
"EXPGDP_TOT","GERD as a percentage of GDP","HND","Honduras","2018","2018",0.06394,,
"EXPGDP_TOT","GERD as a percentage of GDP","HND","Honduras","2019","2019",0.05948,,
"EXPGDP_TOT","GERD as a percentage of GDP","HKG","China, Hong Kong Special Administrative Region","1998","1998",0.4283,,
"EXPGDP_TOT","GERD as a percentage of GDP","HKG","China, Hong Kong Special Administrative Region","1999","1999",0.45767,,
"EXPGDP_TOT","GERD as a percentage of GDP","HKG","China, Hong Kong Special Administrative Region","2000","2000",0.46493,,
"EXPGDP_TOT","GERD as a percentage of GDP","HKG","China, Hong Kong Special Administrative Region","2001","2001",0.53645,,
"EXPGDP_TOT","GERD as a percentage of GDP","HKG","China, Hong Kong Special Administrative Region","2002","2002",0.58147,,
"EXPGDP_TOT","GERD as a percentage of GDP","HKG","China, Hong Kong Special Administrative Region","2003","2003",0.68027,,
"EXPGDP_TOT","GERD as a percentage of GDP","HKG","China, Hong Kong Special Administrative Region","2004","2004",0.72176,,
"EXPGDP_TOT","GERD as a percentage of GDP","HKG","China, Hong Kong Special Administrative Region","2005","2005",0.77343,,
"EXPGDP_TOT","GERD as a percentage of GDP","HKG","China, Hong Kong Special Administrative Region","2006","2006",0.79468,,
"EXPGDP_TOT","GERD as a percentage of GDP","HKG","China, Hong Kong Special Administrative Region","2007","2007",0.75161,,
"EXPGDP_TOT","GERD as a percentage of GDP","HKG","China, Hong Kong Special Administrative Region","2008","2008",0.71996,,
"EXPGDP_TOT","GERD as a percentage of GDP","HKG","China, Hong Kong Special Administrative Region","2009","2009",0.77342,,
"EXPGDP_TOT","GERD as a percentage of GDP","HKG","China, Hong Kong Special Administrative Region","2010","2010",0.74946,,
"EXPGDP_TOT","GERD as a percentage of GDP","HKG","China, Hong Kong Special Administrative Region","2011","2011",0.72086,,
"EXPGDP_TOT","GERD as a percentage of GDP","HKG","China, Hong Kong Special Administrative Region","2012","2012",0.72733,,
"EXPGDP_TOT","GERD as a percentage of GDP","HKG","China, Hong Kong Special Administrative Region","2013","2013",0.73017,,
"EXPGDP_TOT","GERD as a percentage of GDP","HKG","China, Hong Kong Special Administrative Region","2014","2014",0.74014,,
"EXPGDP_TOT","GERD as a percentage of GDP","HKG","China, Hong Kong Special Administrative Region","2015","2015",0.76183,,
"EXPGDP_TOT","GERD as a percentage of GDP","HKG","China, Hong Kong Special Administrative Region","2016","2016",0.7915,,
"EXPGDP_TOT","GERD as a percentage of GDP","HKG","China, Hong Kong Special Administrative Region","2017","2017",0.83519,,
"EXPGDP_TOT","GERD as a percentage of GDP","HKG","China, Hong Kong Special Administrative Region","2018","2018",0.8633,,
"EXPGDP_TOT","GERD as a percentage of GDP","HKG","China, Hong Kong Special Administrative Region","2019","2019",0.92557,,
"EXPGDP_TOT","GERD as a percentage of GDP","HKG","China, Hong Kong Special Administrative Region","2020","2020",0.99236,,
"EXPGDP_TOT","GERD as a percentage of GDP","HKG","China, Hong Kong Special Administrative Region","2021","2021",0.97038,,
"EXPGDP_TOT","GERD as a percentage of GDP","IND","India","1996","1996",0.63905,,
"EXPGDP_TOT","GERD as a percentage of GDP","IND","India","1997","1997",0.68669,,
"EXPGDP_TOT","GERD as a percentage of GDP","IND","India","1998","1998",0.70379,,
"EXPGDP_TOT","GERD as a percentage of GDP","IND","India","1999","1999",0.72413,,
"EXPGDP_TOT","GERD as a percentage of GDP","IND","India","2000","2000",0.75699,,
"EXPGDP_TOT","GERD as a percentage of GDP","IND","India","2001","2001",0.73591,,
"EXPGDP_TOT","GERD as a percentage of GDP","IND","India","2002","2002",0.72567,,
"EXPGDP_TOT","GERD as a percentage of GDP","IND","India","2003","2003",0.71929,,
"EXPGDP_TOT","GERD as a percentage of GDP","IND","India","2004","2004",0.7569,,
"EXPGDP_TOT","GERD as a percentage of GDP","IND","India","2005","2005",0.82411,,
"EXPGDP_TOT","GERD as a percentage of GDP","IND","India","2006","2006",0.80473,,
"EXPGDP_TOT","GERD as a percentage of GDP","IND","India","2007","2007",0.80507,,
"EXPGDP_TOT","GERD as a percentage of GDP","IND","India","2008","2008",0.85876,,
"EXPGDP_TOT","GERD as a percentage of GDP","IND","India","2009","2009",0.83314,,
"EXPGDP_TOT","GERD as a percentage of GDP","IND","India","2010","2010",0.78849,,
"EXPGDP_TOT","GERD as a percentage of GDP","IND","India","2011","2011",0.75502,,
"EXPGDP_TOT","GERD as a percentage of GDP","IND","India","2012","2012",0.74399,,
"EXPGDP_TOT","GERD as a percentage of GDP","IND","India","2013","2013",0.70642,,
"EXPGDP_TOT","GERD as a percentage of GDP","IND","India","2014","2014",0.70159,,
"EXPGDP_TOT","GERD as a percentage of GDP","IND","India","2015","2015",0.6931,,
"EXPGDP_TOT","GERD as a percentage of GDP","IND","India","2016","2016",0.66984,,
"EXPGDP_TOT","GERD as a percentage of GDP","IND","India","2017","2017",0.66603,,
"EXPGDP_TOT","GERD as a percentage of GDP","IND","India","2018","2018",0.66001,,
"EXPGDP_TOT","GERD as a percentage of GDP","IND","India","2019","2019",0.65942,,
"EXPGDP_TOT","GERD as a percentage of GDP","IND","India","2020","2020",0.64636,,
"EXPGDP_TOT","GERD as a percentage of GDP","IRN","Iran (Islamic Republic of)","2001","2001",0.50218,,
"EXPGDP_TOT","GERD as a percentage of GDP","IRN","Iran (Islamic Republic of)","2002","2002",0.49558,,
"EXPGDP_TOT","GERD as a percentage of GDP","IRN","Iran (Islamic Republic of)","2003","2003",0.59484,,
"EXPGDP_TOT","GERD as a percentage of GDP","IRN","Iran (Islamic Republic of)","2004","2004",0.50453,,
"EXPGDP_TOT","GERD as a percentage of GDP","IRN","Iran (Islamic Republic of)","2005","2005",0.62284,,
"EXPGDP_TOT","GERD as a percentage of GDP","IRN","Iran (Islamic Republic of)","2006","2006",0.55921,,
"EXPGDP_TOT","GERD as a percentage of GDP","IRN","Iran (Islamic Republic of)","2008","2008",0.64647,,
"EXPGDP_TOT","GERD as a percentage of GDP","IRN","Iran (Islamic Republic of)","2009","2009",0.27258,,
"EXPGDP_TOT","GERD as a percentage of GDP","IRN","Iran (Islamic Republic of)","2010","2010",0.26442,,
"EXPGDP_TOT","GERD as a percentage of GDP","IRN","Iran (Islamic Republic of)","2012","2012",0.29435,,
"EXPGDP_TOT","GERD as a percentage of GDP","IRN","Iran (Islamic Republic of)","2013","2013",0.23601,,
"EXPGDP_TOT","GERD as a percentage of GDP","IRN","Iran (Islamic Republic of)","2015","2015",0.39383,,
"EXPGDP_TOT","GERD as a percentage of GDP","IRN","Iran (Islamic Republic of)","2017","2017",0.75983,,
"EXPGDP_TOT","GERD as a percentage of GDP","IRN","Iran (Islamic Republic of)","2019","2019",0.78829,,
"EXPGDP_TOT","GERD as a percentage of GDP","ISR","Israel","1996","1996",2.48851,,
"EXPGDP_TOT","GERD as a percentage of GDP","ISR","Israel","1997","1997",2.70895,,
"EXPGDP_TOT","GERD as a percentage of GDP","ISR","Israel","1998","1998",2.8187,,
"EXPGDP_TOT","GERD as a percentage of GDP","ISR","Israel","1999","1999",3.22512,,
"EXPGDP_TOT","GERD as a percentage of GDP","ISR","Israel","2000","2000",3.82652,,
"EXPGDP_TOT","GERD as a percentage of GDP","ISR","Israel","2001","2001",4.0644,,
"EXPGDP_TOT","GERD as a percentage of GDP","ISR","Israel","2002","2002",4.00064,,
"EXPGDP_TOT","GERD as a percentage of GDP","ISR","Israel","2003","2003",3.76454,,
"EXPGDP_TOT","GERD as a percentage of GDP","ISR","Israel","2004","2004",3.74903,,
"EXPGDP_TOT","GERD as a percentage of GDP","ISR","Israel","2005","2005",3.92282,,
"EXPGDP_TOT","GERD as a percentage of GDP","ISR","Israel","2006","2006",4.01998,,
"EXPGDP_TOT","GERD as a percentage of GDP","ISR","Israel","2007","2007",4.29998,,
"EXPGDP_TOT","GERD as a percentage of GDP","ISR","Israel","2008","2008",4.25512,,
"EXPGDP_TOT","GERD as a percentage of GDP","ISR","Israel","2009","2009",4.04516,,
"EXPGDP_TOT","GERD as a percentage of GDP","ISR","Israel","2010","2010",3.86329,,
"EXPGDP_TOT","GERD as a percentage of GDP","ISR","Israel","2011","2011",3.93521,,
"EXPGDP_TOT","GERD as a percentage of GDP","ISR","Israel","2012","2012",4.08052,,
"EXPGDP_TOT","GERD as a percentage of GDP","ISR","Israel","2013","2013",4.02599,,
"EXPGDP_TOT","GERD as a percentage of GDP","ISR","Israel","2014","2014",4.11061,,
"EXPGDP_TOT","GERD as a percentage of GDP","ISR","Israel","2015","2015",4.21463,,
"EXPGDP_TOT","GERD as a percentage of GDP","ISR","Israel","2016","2016",4.47174,,
"EXPGDP_TOT","GERD as a percentage of GDP","ISR","Israel","2017","2017",4.62415,,
"EXPGDP_TOT","GERD as a percentage of GDP","ISR","Israel","2018","2018",4.77613,,
"EXPGDP_TOT","GERD as a percentage of GDP","ISR","Israel","2019","2019",5.21564,,
"EXPGDP_TOT","GERD as a percentage of GDP","ISR","Israel","2020","2020",5.70555,,
"EXPGDP_TOT","GERD as a percentage of GDP","ISR","Israel","2021","2021",5.55675,,
"EXPGDP_TOT","GERD as a percentage of GDP","JAM","Jamaica","2001","2001",0.0491,,
"EXPGDP_TOT","GERD as a percentage of GDP","JAM","Jamaica","2002","2002",0.06096,,
"EXPGDP_TOT","GERD as a percentage of GDP","JOR","Jordan","2002","2002",0.33689,,
"EXPGDP_TOT","GERD as a percentage of GDP","JOR","Jordan","2008","2008",0.42154,,
"EXPGDP_TOT","GERD as a percentage of GDP","JOR","Jordan","2016","2016",0.69547,,
"EXPGDP_TOT","GERD as a percentage of GDP","KAZ","Kazakhstan","1997","1997",0.29337,,
"EXPGDP_TOT","GERD as a percentage of GDP","KAZ","Kazakhstan","1998","1998",0.22039,,
"EXPGDP_TOT","GERD as a percentage of GDP","KAZ","Kazakhstan","1999","1999",0.18383,,
"EXPGDP_TOT","GERD as a percentage of GDP","KAZ","Kazakhstan","2000","2000",0.18104,,
"EXPGDP_TOT","GERD as a percentage of GDP","KAZ","Kazakhstan","2001","2001",0.22009,,
"EXPGDP_TOT","GERD as a percentage of GDP","KAZ","Kazakhstan","2002","2002",0.25509,,
"EXPGDP_TOT","GERD as a percentage of GDP","KAZ","Kazakhstan","2003","2003",0.25246,,
"EXPGDP_TOT","GERD as a percentage of GDP","KAZ","Kazakhstan","2004","2004",0.24837,,
"EXPGDP_TOT","GERD as a percentage of GDP","KAZ","Kazakhstan","2005","2005",0.28361,,
"EXPGDP_TOT","GERD as a percentage of GDP","KAZ","Kazakhstan","2006","2006",0.24281,,
